.	{NotreDame_De_Paris.txt=294, Miserables.txt=1855}
hammocks	{NotreDame_De_Paris.txt=1}
hamseion	{NotreDame_De_Paris.txt=1}
hancellor	{NotreDame_De_Paris.txt=5}
hand	{NotreDame_De_Paris.txt=161, Miserables.txt=518}
hand--only	{Miserables.txt=1}
handled	{NotreDame_De_Paris.txt=1, Miserables.txt=6}
hapelle	{NotreDame_De_Paris.txt=2}
happy	{NotreDame_De_Paris.txt=29, Miserables.txt=139}
haps	{NotreDame_De_Paris.txt=1}
hardens	{Miserables.txt=2}
haritable	{Miserables.txt=1}
haronne	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
hartist	{Miserables.txt=1}
hastelar	{Miserables.txt=3}
hate	{NotreDame_De_Paris.txt=12, Miserables.txt=17}
hateau-d'Eau	{Miserables.txt=2}
haumareix	{Miserables.txt=1}
hawk	{NotreDame_De_Paris.txt=2}
head-dresses	{Miserables.txt=1}
heading	{Miserables.txt=1}
headsman	{NotreDame_De_Paris.txt=8}
hearse	{Miserables.txt=29}
hearths	{Miserables.txt=1}
heaths	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
heiresses	{NotreDame_De_Paris.txt=2}
helmets	{NotreDame_De_Paris.txt=2, Miserables.txt=2}
hemlet	{NotreDame_De_Paris.txt=1}
hemp-seed	{Miserables.txt=1}
hempseed	{Miserables.txt=1}
henardier,"--which	{Miserables.txt=1}
henier	{Miserables.txt=8}
herbariums	{Miserables.txt=4}
herculean	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
here!--Boldly	{Miserables.txt=1}
here's	{NotreDame_De_Paris.txt=14, Miserables.txt=46}
heredity	{Miserables.txt=2}
heron	{NotreDame_De_Paris.txt=1}
herrings--he	{NotreDame_De_Paris.txt=1}
hesnelong	{Miserables.txt=1}
hevalier's	{Miserables.txt=1}
hibaude	{NotreDame_De_Paris.txt=1}
hideous	{NotreDame_De_Paris.txt=28, Miserables.txt=99}
highest	{NotreDame_De_Paris.txt=4, Miserables.txt=16}
hilippe's	{Miserables.txt=3}
hill	{NotreDame_De_Paris.txt=4, Miserables.txt=13}
hinder	{NotreDame_De_Paris.txt=1, Miserables.txt=6}
hine	{Miserables.txt=4}
hip	{NotreDame_De_Paris.txt=1, Miserables.txt=3}
hippanthropes	{Miserables.txt=1}
hired	{Miserables.txt=16}
hisbe	{Miserables.txt=1}
history	{NotreDame_De_Paris.txt=22, Miserables.txt=102}
hoary	{Miserables.txt=1}
hogshead	{NotreDame_De_Paris.txt=9}
hoisted	{NotreDame_De_Paris.txt=2, Miserables.txt=4}
holds	{NotreDame_De_Paris.txt=8, Miserables.txt=13}
hollowed	{NotreDame_De_Paris.txt=5, Miserables.txt=5}
holsters	{Miserables.txt=2}
honorabel	{Miserables.txt=1}
hootings	{NotreDame_De_Paris.txt=1}
hopping	{NotreDame_De_Paris.txt=2, Miserables.txt=1}
horrors	{NotreDame_De_Paris.txt=2, Miserables.txt=6}
horseshoe	{NotreDame_De_Paris.txt=2}
hortly	{Miserables.txt=2}
hospital	{NotreDame_De_Paris.txt=4, Miserables.txt=26}
hotly	{NotreDame_De_Paris.txt=1}
hovers	{Miserables.txt=1}
hristeuil	{NotreDame_De_Paris.txt=5}
hristopher	{NotreDame_De_Paris.txt=4, Miserables.txt=4}
hrown	{Miserables.txt=1}
hug	{Miserables.txt=2}
humble	{NotreDame_De_Paris.txt=1, Miserables.txt=28}
hundred	{NotreDame_De_Paris.txt=61, Miserables.txt=295}
hunger,--she	{Miserables.txt=1}
hunted	{NotreDame_De_Paris.txt=1, Miserables.txt=14}
hunting-powder	{Miserables.txt=1}
hurch	{NotreDame_De_Paris.txt=4, Miserables.txt=8}
hurdles	{Miserables.txt=2}
hurriedly	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
hurt	{NotreDame_De_Paris.txt=2, Miserables.txt=17}
huseful	{Miserables.txt=1}
hussar	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
hussy	{NotreDame_De_Paris.txt=1, Miserables.txt=6}
hydraulic	{Miserables.txt=3}
hyena-like	{NotreDame_De_Paris.txt=1}
hygelion	{Miserables.txt=1}
hyllis	{Miserables.txt=1}
hysical	{Miserables.txt=1}
iam."[33	{Miserables.txt=1}
iana	{NotreDame_De_Paris.txt=2, Miserables.txt=2}
ib	{Miserables.txt=1}
ibard	{NotreDame_De_Paris.txt=3}
iberii	{Miserables.txt=1}
iberius	{Miserables.txt=3}
ices	{Miserables.txt=2}
ichard	{NotreDame_De_Paris.txt=1}
ichtre	{Miserables.txt=1}
ick	{NotreDame_De_Paris.txt=1}
icomte	{NotreDame_De_Paris.txt=3, Miserables.txt=6}
iconoclasts	{NotreDame_De_Paris.txt=1}
ictate	{Miserables.txt=1}
ictor	{NotreDame_De_Paris.txt=5, Miserables.txt=4}
ided	{Miserables.txt=1}
identify	{NotreDame_De_Paris.txt=2, Miserables.txt=2}
iedmont	{Miserables.txt=1}
iego	{Miserables.txt=1}
ielle	{NotreDame_De_Paris.txt=1}
ienna	{Miserables.txt=6}
ierre-a-Poisson	{Miserables.txt=1}
ieten	{Miserables.txt=1}
igh	{Miserables.txt=1}
ight	{NotreDame_De_Paris.txt=8, Miserables.txt=60}
igottini	{Miserables.txt=1}
ike	{NotreDame_De_Paris.txt=1, Miserables.txt=30}
illaume	{NotreDame_De_Paris.txt=1}
ille-l'Evêque	{NotreDame_De_Paris.txt=1}
illeneuve	{NotreDame_De_Paris.txt=1}
illers	{Miserables.txt=1}
illes-du-Clavaire	{Miserables.txt=1}
illet-Soulart	{NotreDame_De_Paris.txt=1}
illevoye	{Miserables.txt=1}
illiam	{NotreDame_De_Paris.txt=1, Miserables.txt=3}
ills	{Miserables.txt=1}
ilon	{NotreDame_De_Paris.txt=1}
ilver	{Miserables.txt=1}
im	{NotreDame_De_Paris.txt=2, Miserables.txt=2}
imbecility	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
imi	{Miserables.txt=1}
imitated	{Miserables.txt=6}
immense	{NotreDame_De_Paris.txt=41, Miserables.txt=99}
immovably	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
implied--the	{Miserables.txt=1}
imported	{Miserables.txt=1}
imposts	{Miserables.txt=3}
impulse	{NotreDame_De_Paris.txt=4, Miserables.txt=12}
inaccurate	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
incarnates	{Miserables.txt=1}
incennes	{NotreDame_De_Paris.txt=4, Miserables.txt=5}
incessa	{NotreDame_De_Paris.txt=1}
incessant	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
incke's	{Miserables.txt=1}
incoherent	{NotreDame_De_Paris.txt=4, Miserables.txt=1}
incomprehensible	{NotreDame_De_Paris.txt=2, Miserables.txt=7}
inconsiderately	{NotreDame_De_Paris.txt=1}
increases	{NotreDame_De_Paris.txt=2, Miserables.txt=4}
incredible	{NotreDame_De_Paris.txt=4, Miserables.txt=4}
indaric	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
indefinable	{NotreDame_De_Paris.txt=2, Miserables.txt=5}
indemnity	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
independent	{NotreDame_De_Paris.txt=1, Miserables.txt=3}
indifferently	{NotreDame_De_Paris.txt=2, Miserables.txt=4}
induce	{NotreDame_De_Paris.txt=1, Miserables.txt=7}
inebriety	{Miserables.txt=2}
inequality	{Miserables.txt=2}
ines	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
inexperience	{Miserables.txt=2}
inexpressibly	{Miserables.txt=1}
infatuated	{NotreDame_De_Paris.txt=1}
infects	{Miserables.txt=1}
inferior's	{Miserables.txt=1}
infima	{Miserables.txt=1}
inflection	{Miserables.txt=2}
infraction	{Miserables.txt=5}
infusoria	{Miserables.txt=1}
ingrate	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
inhabitants	{NotreDame_De_Paris.txt=5, Miserables.txt=21}
inhabited	{NotreDame_De_Paris.txt=5, Miserables.txt=18}
inister	{Miserables.txt=14}
initials	{Miserables.txt=1}
injured	{Miserables.txt=9}
ink	{NotreDame_De_Paris.txt=7, Miserables.txt=18}
inkstand	{Miserables.txt=7}
inpace	{NotreDame_De_Paris.txt=2}
inquisitiveness	{Miserables.txt=1}
inquisitor	{NotreDame_De_Paris.txt=2, Miserables.txt=1}
insignia	{NotreDame_De_Paris.txt=2}
inspecting	{Miserables.txt=2}
instants	{Miserables.txt=7}
instinctive	{NotreDame_De_Paris.txt=2, Miserables.txt=2}
instincts	{NotreDame_De_Paris.txt=1, Miserables.txt=11}
instructed	{Miserables.txt=2}
insulted	{Miserables.txt=11}
intellect	{NotreDame_De_Paris.txt=3, Miserables.txt=1}
intending	{Miserables.txt=9}
intently	{NotreDame_De_Paris.txt=11, Miserables.txt=21}
interchange	{Miserables.txt=2}
interfere	{Miserables.txt=3}
interlaced	{NotreDame_De_Paris.txt=2, Miserables.txt=3}
interloping	{Miserables.txt=1}
interlude	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
interment	{Miserables.txt=7}
interpellation	{Miserables.txt=1}
interrogated	{Miserables.txt=10}
interrypta	{NotreDame_De_Paris.txt=1}
interstice	{Miserables.txt=1}
intervenes	{Miserables.txt=2}
intimately	{Miserables.txt=1}
intuition	{Miserables.txt=6}
inundates	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
inundation	{Miserables.txt=2}
inundation,--like	{NotreDame_De_Paris.txt=1}
invariably	{NotreDame_De_Paris.txt=1, Miserables.txt=7}
inventor	{Miserables.txt=4}
involuntarily	{NotreDame_De_Paris.txt=1, Miserables.txt=3}
invulnerable	{Miserables.txt=4}
inwards	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
iron-shod	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
ironin	{NotreDame_De_Paris.txt=1}
irouette	{Miserables.txt=1}
irreproachable	{Miserables.txt=8}
irresistible	{NotreDame_De_Paris.txt=6, Miserables.txt=13}
irrors	{Miserables.txt=1}
irst	{NotreDame_De_Paris.txt=9, Miserables.txt=8}
is-a-Vis	{Miserables.txt=1}
isery	{Miserables.txt=9}
islands	{NotreDame_De_Paris.txt=5, Miserables.txt=1}
isolation	{NotreDame_De_Paris.txt=1, Miserables.txt=11}
ispalus	{NotreDame_De_Paris.txt=1}
isquette	{NotreDame_De_Paris.txt=20}
istricolle	{NotreDame_De_Paris.txt=4}
it,--placed	{Miserables.txt=1}
it?"--"To	{Miserables.txt=1}
itan,--Cambronne	{Miserables.txt=1}
itans	{Miserables.txt=5}
ithin	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
itness	{NotreDame_De_Paris.txt=1}
ittle	{NotreDame_De_Paris.txt=15, Miserables.txt=62}
itty	{Miserables.txt=1}
ive	{NotreDame_De_Paris.txt=11, Miserables.txt=56}
ivian's	{Miserables.txt=2}
ix	{NotreDame_De_Paris.txt=3, Miserables.txt=28}
ixi	{Miserables.txt=1}
jades	{Miserables.txt=4}
jailers	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
jealously	{Miserables.txt=1}
jeerers	{NotreDame_De_Paris.txt=1}
jesting	{Miserables.txt=2}
jeunes	{Miserables.txt=1}
jewels	{Miserables.txt=4}
joins	{Miserables.txt=1}
jolly	{NotreDame_De_Paris.txt=3, Miserables.txt=6}
jolts	{Miserables.txt=2}
jostling	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
journeyman	{Miserables.txt=1}
joys	{NotreDame_De_Paris.txt=1, Miserables.txt=14}
juardini	{NotreDame_De_Paris.txt=1}
judicatis	{Miserables.txt=1}
judicature	{NotreDame_De_Paris.txt=1}
judicium	{NotreDame_De_Paris.txt=1}
jury	{Miserables.txt=20}
justice's	{Miserables.txt=2}
justitiam	{NotreDame_De_Paris.txt=1}
keenly	{Miserables.txt=1}
keep	{NotreDame_De_Paris.txt=19, Miserables.txt=65}
kill-joy	{NotreDame_De_Paris.txt=1}
kindled	{Miserables.txt=1}
king	{NotreDame_De_Paris.txt=188, Miserables.txt=58}
klinga	{NotreDame_De_Paris.txt=2}
knapsacks	{Miserables.txt=1}
knee-caps	{Miserables.txt=1}
knocking	{NotreDame_De_Paris.txt=1, Miserables.txt=5}
l'Arbalete	{Miserables.txt=1}
l'Empereur	{Miserables.txt=3}
l'Epee-de-Bois	{Miserables.txt=1}
l'Eveque	{Miserables.txt=1}
l'Inspecteur	{Miserables.txt=2}
l'ancien	{Miserables.txt=1}
laborat	{NotreDame_De_Paris.txt=3}
lacked	{NotreDame_De_Paris.txt=6, Miserables.txt=13}
lackey's	{Miserables.txt=1}
laconic	{Miserables.txt=2}
ladder	{NotreDame_De_Paris.txt=44, Miserables.txt=26}
ladders	{NotreDame_De_Paris.txt=4, Miserables.txt=10}
lady's	{Miserables.txt=5}
laid	{NotreDame_De_Paris.txt=24, Miserables.txt=113}
lanc	{Miserables.txt=7}
landlady's	{Miserables.txt=1}
lantavit	{Miserables.txt=1}
larbin	{Miserables.txt=1}
lark	{NotreDame_De_Paris.txt=2, Miserables.txt=5}
lato	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
laude	{NotreDame_De_Paris.txt=153, Miserables.txt=4}
laughter-House	{Miserables.txt=1}
lawsuits	{Miserables.txt=3}
lbania	{NotreDame_De_Paris.txt=1}
leader	{NotreDame_De_Paris.txt=1, Miserables.txt=15}
leaders	{Miserables.txt=15}
league	{NotreDame_De_Paris.txt=2, Miserables.txt=13}
leagues	{NotreDame_De_Paris.txt=10, Miserables.txt=43}
leap	{NotreDame_De_Paris.txt=5, Miserables.txt=3}
learning--positive	{NotreDame_De_Paris.txt=1}
least--the	{NotreDame_De_Paris.txt=1}
leaving	{NotreDame_De_Paris.txt=12, Miserables.txt=42}
leeches	{Miserables.txt=1}
legionaries	{Miserables.txt=1}
legitimist	{Miserables.txt=2}
lemonade	{Miserables.txt=1}
lencon	{Miserables.txt=1}
lending	{Miserables.txt=6}
length	{NotreDame_De_Paris.txt=43, Miserables.txt=45}
lengthened	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
lengths	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
lent	{NotreDame_De_Paris.txt=3, Miserables.txt=14}
leonine	{Miserables.txt=2}
leopatra's	{Miserables.txt=1}
lephanta	{Miserables.txt=1}
less	{NotreDame_De_Paris.txt=85, Miserables.txt=163}
lessen	{Miserables.txt=1}
lessens	{Miserables.txt=4}
lethe	{Miserables.txt=1}
letter	{NotreDame_De_Paris.txt=6, Miserables.txt=127}
letters	{NotreDame_De_Paris.txt=33, Miserables.txt=68}
letters,--the	{NotreDame_De_Paris.txt=1}
lfred	{Miserables.txt=2}
lhambra	{NotreDame_De_Paris.txt=1}
liberated	{Miserables.txt=6}
liberty	{NotreDame_De_Paris.txt=15, Miserables.txt=90}
librations	{Miserables.txt=1}
licentiate	{NotreDame_De_Paris.txt=2, Miserables.txt=1}
lies	{NotreDame_De_Paris.txt=6, Miserables.txt=58}
liest	{NotreDame_De_Paris.txt=2}
lightning-flash	{Miserables.txt=3}
likewise	{NotreDame_De_Paris.txt=4, Miserables.txt=4}
limb	{NotreDame_De_Paris.txt=7, Miserables.txt=17}
lind	{Miserables.txt=2}
linden	{Miserables.txt=1}
lines);--the	{NotreDame_De_Paris.txt=1}
lingered	{NotreDame_De_Paris.txt=4, Miserables.txt=9}
linguist	{Miserables.txt=1}
linton	{Miserables.txt=3}
lips	{NotreDame_De_Paris.txt=45, Miserables.txt=57}
listing	{Miserables.txt=1}
liv	{NotreDame_De_Paris.txt=1}
live,--from	{Miserables.txt=1}
ller	{Miserables.txt=1}
llioules	{Miserables.txt=1}
llustration	{Miserables.txt=41}
lms	{NotreDame_De_Paris.txt=1}
loading	{Miserables.txt=1}
loans	{NotreDame_De_Paris.txt=1}
lock-plate	{Miserables.txt=1}
lockhead	{Miserables.txt=1}
locomotive	{Miserables.txt=2}
loiterers	{Miserables.txt=1}
lood	{NotreDame_De_Paris.txt=2, Miserables.txt=1}
loosely	{Miserables.txt=1}
loots	{Miserables.txt=1}
lopin's	{NotreDame_De_Paris.txt=3}
loquacious	{Miserables.txt=2}
lords	{NotreDame_De_Paris.txt=11, Miserables.txt=2}
lorentine	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
losses	{Miserables.txt=2}
louder	{NotreDame_De_Paris.txt=3, Miserables.txt=2}
loungers	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
loups-de-gorge	{Miserables.txt=1}
loveliest	{Miserables.txt=1}
lovely	{NotreDame_De_Paris.txt=5, Miserables.txt=9}
loveth	{NotreDame_De_Paris.txt=1}
low	{NotreDame_De_Paris.txt=93, Miserables.txt=152}
low-hanging	{Miserables.txt=2}
lowns	{Miserables.txt=1}
lphonse	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
lub	{Miserables.txt=1}
lucher's	{Miserables.txt=3}
luck	{NotreDame_De_Paris.txt=1, Miserables.txt=15}
lugubriously	{Miserables.txt=1}
lulls	{Miserables.txt=1}
lumet,--living	{Miserables.txt=1}
lurking	{NotreDame_De_Paris.txt=1}
lux	{Miserables.txt=3}
luxurious	{Miserables.txt=1}
luxury	{NotreDame_De_Paris.txt=2, Miserables.txt=14}
mace-bearers	{NotreDame_De_Paris.txt=1}
maces	{NotreDame_De_Paris.txt=1}
madras	{Miserables.txt=1}
magnetism	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
mail	{NotreDame_De_Paris.txt=4, Miserables.txt=3}
mail-coaches	{Miserables.txt=1}
mailles	{NotreDame_De_Paris.txt=1}
main-top-sail	{Miserables.txt=1}
maintain."--And	{Miserables.txt=1}
majestically	{NotreDame_De_Paris.txt=6, Miserables.txt=6}
make	{NotreDame_De_Paris.txt=117, Miserables.txt=345}
malady	{NotreDame_De_Paris.txt=3, Miserables.txt=17}
malls	{NotreDame_De_Paris.txt=1}
man,--hope	{Miserables.txt=1}
man--this	{Miserables.txt=1}
manducet	{NotreDame_De_Paris.txt=2}
marbled	{NotreDame_De_Paris.txt=1}
mariners	{Miserables.txt=1}
market-gardener's	{Miserables.txt=1}
marking	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
marquis	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
marriage	{NotreDame_De_Paris.txt=16, Miserables.txt=36}
marvels	{NotreDame_De_Paris.txt=3, Miserables.txt=8}
masquerade	{Miserables.txt=1}
masquerades	{Miserables.txt=1}
massive	{NotreDame_De_Paris.txt=6, Miserables.txt=13}
master	{NotreDame_De_Paris.txt=68, Miserables.txt=45}
master's	{Miserables.txt=6}
masterly	{Miserables.txt=3}
matin	{Miserables.txt=3}
matutinal	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
max	{NotreDame_De_Paris.txt=2}
maxims	{NotreDame_De_Paris.txt=2, Miserables.txt=1}
maypoles	{NotreDame_De_Paris.txt=1}
mbassadors	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
meam	{NotreDame_De_Paris.txt=3}
meat-axe	{Miserables.txt=4}
meeting-place	{Miserables.txt=2}
menaced	{NotreDame_De_Paris.txt=2, Miserables.txt=7}
menage	{Miserables.txt=1}
mentioned--a	{Miserables.txt=1}
meralda	{NotreDame_De_Paris.txt=2}
merchant's	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
merciless	{Miserables.txt=1}
mercy's	{NotreDame_De_Paris.txt=1}
mery	{NotreDame_De_Paris.txt=1}
meshes--of	{Miserables.txt=1}
messenger	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
metals	{NotreDame_De_Paris.txt=2, Miserables.txt=1}
metaphysics	{NotreDame_De_Paris.txt=3}
metonymies	{Miserables.txt=1}
mewed	{Miserables.txt=1}
miasms	{Miserables.txt=2}
midway	{NotreDame_De_Paris.txt=1, Miserables.txt=5}
mildness	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
millet	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
millionairess	{Miserables.txt=1}
ministry	{Miserables.txt=4}
miracle	{NotreDame_De_Paris.txt=9, Miserables.txt=7}
miraculous	{NotreDame_De_Paris.txt=5}
mirages	{Miserables.txt=3}
mischief-makers	{NotreDame_De_Paris.txt=2}
miserable	{NotreDame_De_Paris.txt=35, Miserables.txt=36}
missed	{NotreDame_De_Paris.txt=1, Miserables.txt=10}
mistook	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
mistress	{NotreDame_De_Paris.txt=15, Miserables.txt=25}
misunderstood	{Miserables.txt=1}
mitron	{Miserables.txt=1}
mmanior	{NotreDame_De_Paris.txt=1}
mmensity	{Miserables.txt=2}
modification	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
modifications	{Miserables.txt=1}
moineaux	{Miserables.txt=1}
moires	{Miserables.txt=1}
mole-burrow	{Miserables.txt=1}
momacque	{Miserables.txt=1}
monarchical	{Miserables.txt=6}
monarchies	{Miserables.txt=2}
moneyed	{Miserables.txt=1}
monstrously	{Miserables.txt=1}
monstrurn-Ast'ra	{NotreDame_De_Paris.txt=1}
monument	{NotreDame_De_Paris.txt=15, Miserables.txt=10}
moor-hens	{Miserables.txt=2}
moorish	{NotreDame_De_Paris.txt=1}
morals	{Miserables.txt=2}
more--he	{Miserables.txt=1}
morrow	{NotreDame_De_Paris.txt=3, Miserables.txt=14}
mortally	{Miserables.txt=1}
most	{NotreDame_De_Paris.txt=87, Miserables.txt=331}
mother's	{NotreDame_De_Paris.txt=7, Miserables.txt=14}
motionless	{NotreDame_De_Paris.txt=32, Miserables.txt=75}
mouche	{Miserables.txt=1}
mousetrap	{Miserables.txt=1}
mouthfuls	{Miserables.txt=2}
movable	{NotreDame_De_Paris.txt=2, Miserables.txt=2}
mower	{Miserables.txt=1}
mpteda's	{Miserables.txt=1}
mpure	{NotreDame_De_Paris.txt=1}
much	{NotreDame_De_Paris.txt=125, Miserables.txt=325}
much-frayed	{Miserables.txt=1}
muffle	{Miserables.txt=1}
mulieres	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
multitude	{NotreDame_De_Paris.txt=12, Miserables.txt=25}
mural	{Miserables.txt=1}
murder	{NotreDame_De_Paris.txt=4, Miserables.txt=8}
musket	{NotreDame_De_Paris.txt=1, Miserables.txt=6}
mutterings	{Miserables.txt=1}
muzzled	{Miserables.txt=1}
myrmidons	{Miserables.txt=1}
mysterious	{NotreDame_De_Paris.txt=25, Miserables.txt=116}
nadir	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
naiad	{Miserables.txt=1}
nailing	{Miserables.txt=4}
naivete	{NotreDame_De_Paris.txt=2}
naked	{NotreDame_De_Paris.txt=16, Miserables.txt=25}
nameless	{Miserables.txt=2}
napkins	{Miserables.txt=1}
narchist	{Miserables.txt=1}
narrated	{Miserables.txt=6}
naturalness	{Miserables.txt=1}
necessitating	{Miserables.txt=1}
neck-ribbon	{Miserables.txt=1}
needed	{NotreDame_De_Paris.txt=8, Miserables.txt=23}
needy	{Miserables.txt=1}
neglected	{NotreDame_De_Paris.txt=2, Miserables.txt=9}
negroes	{Miserables.txt=1}
neighed	{NotreDame_De_Paris.txt=1}
nesting-place	{Miserables.txt=1}
newcomer's	{Miserables.txt=1}
nexhaustible	{Miserables.txt=1}
nexpected	{Miserables.txt=2}
nfortunate	{NotreDame_De_Paris.txt=1}
nglishwoman	{Miserables.txt=1}
nightfall	{NotreDame_De_Paris.txt=3, Miserables.txt=29}
nigma	{Miserables.txt=3}
nimals	{Miserables.txt=1}
nnocence	{Miserables.txt=2}
nnounce	{NotreDame_De_Paris.txt=1}
nobles	{NotreDame_De_Paris.txt=1}
nod	{Miserables.txt=2}
nolle	{Miserables.txt=1}
north	{NotreDame_De_Paris.txt=8, Miserables.txt=12}
notaries	{Miserables.txt=1}
notices	{Miserables.txt=2}
nova	{NotreDame_De_Paris.txt=1}
ntam--ante	{Miserables.txt=1}
nudity	{NotreDame_De_Paris.txt=1, Miserables.txt=6}
null	{Miserables.txt=1}
number	{NotreDame_De_Paris.txt=24, Miserables.txt=57}
nuptial	{NotreDame_De_Paris.txt=2, Miserables.txt=8}
nuptials	{Miserables.txt=2}
o-Kian	{Miserables.txt=1}
oah's	{NotreDame_De_Paris.txt=1}
obelins	{NotreDame_De_Paris.txt=1, Miserables.txt=6}
obelisks	{NotreDame_De_Paris.txt=2}
oblivion	{NotreDame_De_Paris.txt=2, Miserables.txt=6}
obscurest	{Miserables.txt=1}
observe	{NotreDame_De_Paris.txt=7, Miserables.txt=13}
observers	{Miserables.txt=1}
obsessor	{NotreDame_De_Paris.txt=1}
obsessus	{NotreDame_De_Paris.txt=1}
obstructing	{NotreDame_De_Paris.txt=1}
oc	{Miserables.txt=1}
occult	{NotreDame_De_Paris.txt=1, Miserables.txt=4}
octeur	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
octogenarians	{Miserables.txt=1}
odes	{Miserables.txt=1}
oeil	{Miserables.txt=1}
offertory,--"_Qui	{NotreDame_De_Paris.txt=1}
offshoot	{Miserables.txt=1}
often	{NotreDame_De_Paris.txt=28, Miserables.txt=98}
oger	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
oguelu	{NotreDame_De_Paris.txt=1}
ohannis	{NotreDame_De_Paris.txt=1}
oileci	{Miserables.txt=2}
oiled	{Miserables.txt=2}
oise	{Miserables.txt=1}
old-fashioned	{Miserables.txt=3}
ole	{Miserables.txt=2}
olice-sergeants	{Miserables.txt=1}
olle-Peine	{NotreDame_De_Paris.txt=3}
ollin	{Miserables.txt=3}
ollowing	{NotreDame_De_Paris.txt=1}
olnet	{Miserables.txt=1}
olofernes	{Miserables.txt=1}
olomon's	{Miserables.txt=1}
olonel's	{Miserables.txt=1}
olumbus,--this	{Miserables.txt=1}
olus	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
olville	{Miserables.txt=2}
olybius	{Miserables.txt=1}
ombier	{Miserables.txt=2}
ombril	{NotreDame_De_Paris.txt=1}
ombrill	{NotreDame_De_Paris.txt=1}
omen's	{NotreDame_De_Paris.txt=1}
omeric	{NotreDame_De_Paris.txt=1}
omerset	{Miserables.txt=5}
omitted--had	{Miserables.txt=1}
omitting	{Miserables.txt=1}
ommiseration	{Miserables.txt=1}
omnimodam	{NotreDame_De_Paris.txt=1}
omon	{Miserables.txt=1}
omposition	{Miserables.txt=2}
on	{NotreDame_De_Paris.txt=1200, Miserables.txt=4165}
on't	{NotreDame_De_Paris.txt=6, Miserables.txt=52}
onapartism	{Miserables.txt=1}
onathan	{Miserables.txt=1}
oncussion	{Miserables.txt=1}
ondorcet	{Miserables.txt=4}
one-armed	{NotreDame_De_Paris.txt=1}
onfiding	{NotreDame_De_Paris.txt=1}
onions	{Miserables.txt=1}
onomatopoeia	{Miserables.txt=1}
onorius	{NotreDame_De_Paris.txt=2}
onservateur	{Miserables.txt=2}
onsets	{Miserables.txt=1}
onsieur-I-don't-know-your-name	{Miserables.txt=1}
onspiracy	{Miserables.txt=1}
onstable	{NotreDame_De_Paris.txt=1}
onstrous	{NotreDame_De_Paris.txt=1, Miserables.txt=1}
ont	{NotreDame_De_Paris.txt=34, Miserables.txt=23}
ontact	{NotreDame_De_Paris.txt=1, Miserables.txt=2}
ontaine's	{Miserables.txt=1}
ontpellier	{Miserables.txt=1}
ontrat-Social	{Miserables.txt=2}
onvent	{Miserables.txt=16}
onvention--can	{Miserables.txt=1}
onversations	{Miserables.txt=1}
onverse	{Miserables.txt=1}
ood-louse	{Miserables.txt=1}
ook	{NotreDame_De_Paris.txt=18, Miserables.txt=28}
ootkick	{Miserables.txt=1}
opaca	{Miserables.txt=1}
ope's	{NotreDame_De_Paris.txt=1, Miserables.txt=3}
openhearted	{Miserables.txt=1}
operating	{Miserables.txt=1}
opez	{Miserables.txt=1}
opinion	{NotreDame_De_Paris.txt=9, Miserables.txt=29}
